"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116"
"446",-2.5581,-3.0078,-0.295599999999999,-5.9746,5.5396,-2.214,-3.3897,-1.09230000000000,-1.9449,0.372000000000002,3.5139,4.2855,8.7171,-0.610200000000001,-1.087,2.6159,-3.2215,8.4579,7.7656,3.8386,0.9037,-1.5786,3.3121,-6.1868,3.4507,-6.8819,4.2947,-6.7161,-4.0402,-0.4315,4.6088,-0.3928,0.8151,-5.3927,4.0334,5.048,-2.1054,0.4798,2.3566,-4.6947,4.4644,5.7903,3.6237,7.5174,-2.8809,-1.44110000000000,2.0715,4.402,4.2132,-1.7301,-0.5268,2.15470000000000,3.1234,4.5966,-0.7906,-2.71899999999999,10.3292,-2.5949,7.1793,-0.0505999999999993,7.1542,2.6496,-1.0144,4.8771,-0.7196,10.6266,7.6761,-5.0251,-1.1275,-1.7544,1.9838,0.6473,-5.3327,5.5427,5.6297,-2.6646,6.9859,1.468,-10.4298,6.1842,0.335599999999999,-0.4612,-2.575,1.7576,-4.5481,-3.318,2.9652,-2.7171,2.2223,0.6539,5.0918,-6.929,-3.9436,9.8043,1.085,5.6012,-1.5054,2.3459,5.8483,11.0943,1.6483,-2.5995,-4.6106,8.0101,-6.0354,4.5985,0.574400000000001,-2.0657,4.6875,3.641,2.9226,-5.6452,1.0021,7.8591,4.1117,3.7154
"447",-3.3143,-3.203,-0.9787,-6.0347,4.9026,-3.5069,-3.4276,0.7715,-0.8106,0.698600,3.274,3.8467,10.1316,-0.268500000000000,-0.7505,2.9716,-3.3323,8.8336,8.0468,4.3031,1.185,-2.3914,3.8372,-5.8934,2.6903,-6.0145,4.5543,-6.0557,-4.6785,-0.5747,4.3455,-0.169800000000000,0.3555,-5.4446,3.8107,4.6325,-2.8478,0.2973,1.9722,-4.2888,4.8313,5.7132,3.7287,7.3813,-2.2804,-0.7635,1.9352,4.6943,5.2132,-1.2844,0.4574,1.8956,3.2018,4.7144,-0.6869,-2.8572,10.8435,-2.9141,7.0477,-0.231400000000001,6.5814,2.3926,-1.3907,5.0627,-1.6593,10.4828,7.2599,-5.1531,-0.5587,-1.6795,2.3792,0.9128,-5.0496,5.798,5.5562,-2.11110000000000,6.6544,1.5365,-10.7105,6.0997,1.1522,-1.2018,-1.614,1.76300,-5.0912,-3.7163,3.7386,-3.94,1.8099,1.0406,5.6462,-7.8036,-3.7474,9.0294,1.5885,5.3125,-2.2107,1.8325,5.4931,10.6933,1.4189,-2.9433,-5.0606,7.8285,-6.7608,4.7459,0.7651,-1.8989,4.3958,4.0853,2.9985,-5.2301,1.4786,7.4958,4.0604,3.34
"448",-3.8187,-3.3848,-1.6617,-5.8806,4.1592,-4.273,-3.4695,2.3721,-0.0249999999999995,0.8536,3.1513,3.2234,11.4969,0.0479000000000003,-0.864700000000001,3.5803,-3.588,9.2019,8.1145,4.8286,1.3479,-3.1613,4.3442,-5.1802,1.9503,-4.9001,4.7109,-5.3297,-5.0547,-0.567,3.9133,0.149500000000000,-0.2174,-5.2351,3.5717,4.1862,-3.6065,0.221500000000000,1.4778,-3.6455,5.0348,5.4807,3.7307,7.1195,-1.4728,0.130200000000002,1.9928,5.013,6.2743,-0.9546,1.3757,1.5213,3.2389,4.7291,-0.4918,-2.77750000000000,11.0288,-3.3099,6.8274,-0.352399999999999,6.0267,1.9606,-1.6835,5.149,-2.5719,9.9649,6.8249,-5.168,-0.1087,-1.41,2.8582,1.1107,-4.875,6.1438,5.4811,-1.5122,6.4219,1.662,-10.882,5.9259,1.6908,-1.6321,-0.8606,1.7832,-5.3193,-4.3415,4.3411,-5.1853,1.4133,1.5065,5.8994,-8.5464,-3.4958,8.011,2.1938,5.2984,-3.0348,1.454,5.0431,10.1116,1.2096,-3.106,-5.5229,7.4967,-7.3743,4.9264,0.8371,-1.6909,4.0255,4.4873,2.9848,-4.5521,1.8374,6.9251,4.099,3.152
"449",-4.0689,-3.4992,-2.3002,-5.5602,3.3968,-4.399,-3.541,3.5323,0.2961,0.7876,3.1829,2.5097,12.7372,0.2809,-1.4345,4.424,-3.964,9.5216,7.8817,5.3666,1.4543,-3.8639,4.8372,-4.1077,1.2569,-3.6268,4.7746,-4.5872,-5.1074,-0.4186,3.3291,0.521,-0.8491,-4.7653,3.3039,3.7574,-4.2877,0.2535,0.8605,-2.7916,5.0094,5.1165,3.6236,6.7781,-0.5174,1.1628,2.277,5.3249,7.3339,-0.7726,2.1582,1.05850000000000,3.2986,4.6766,-0.1632,-2.47490000000001,10.8642,-3.7965,6.5465,-0.443200000000001,5.5403,1.3907,-1.8378,5.0964,-3.4111,9.1138,6.4027,-5.0784,0.2431,-1.0223,3.3688,1.2199,-4.7998,6.5655,5.3905,-0.911000000000001,6.2863,1.8148,-10.9543,5.6691,1.8617,-1.7355,-0.388900000000000,1.8214,-5.1934,-5.1413,4.7548,-6.364,1.0833,1.9938,5.8316,-9.0943,-3.1985,6.8237,2.8552,5.5109,-3.8943,1.2461,4.551,9.3896,1.033,-3.0496,-5.9824,7.0445,-7.7746,5.094,0.789100000000001,-1.4492,3.5594,4.8185,2.8913,-3.6733,2.0488,6.1885,4.2416,3.1743
"450",-4.0887,-3.4826,-2.8623,-5.1098,2.6921,-3.8792,-3.6193,4.0979,0.117700000000000,0.5067,3.3811,1.82060000000000,13.7651,0.3974,-2.426,5.439,-4.3968,9.7464,7.3306,5.8582,1.5357,-4.4753,5.3508,-2.7905,0.614799999999999,-2.2855,4.7621,-3.8304,-4.8092,-0.157300000000001,2.6526,0.8843,-1.4574,-4.0406,3.0027,3.3839,-4.7824,0.367,0.122,-1.77050,4.722,4.6551,3.4046,6.4038,0.4962,2.2217,2.7992,5.5933,8.3145,-0.7569,2.7533,0.546600000000002,3.4428,4.6138,0.3185,-1.9846,10.3724,-4.3915,6.2422,-0.541,5.1584,0.7381,-1.7973,4.8876,-4.1081,8.0143,6.0266,-4.8953,0.5327,-0.5935,3.8449,1.2294,-4.8136,7.037,5.2766,-0.348699999999999,6.2267,1.9649,-10.9465,5.3393,1.6132,-1.5178,-0.233100000000000,1.883,-4.7074,-6.0321,4.9818,-7.3914,0.8436,2.4461,5.4602,-9.412,-2.8763,5.5579,3.526,5.8694,-4.6981,1.2228,4.0731,8.5761,0.8869,-2.7654,-6.4251,6.5178,-7.8694,5.1892,0.636199999999999,-1.1806,3.0019,5.0494,2.7249,-2.6825,2.1024,5.3453,4.488,3.388
"451",-3.9112,-3.2756,-3.3191,-4.5567,2.1021,-2.7951,-3.6507,3.9724,-0.524100000000001,0.0587,3.7429,1.2605,14.4784,0.392200000000001,-3.7728,6.5283,-4.7986,9.8472,6.521,6.2576,1.5782,-4.9679,5.9292,-1.3765,0.0208999999999993,-0.9542,4.6916,-3.0261,-4.1781,0.1836,1.9762,1.1796,-1.9452,-3.0873,2.6769,3.0845,-4.9949,0.5112,-0.718399999999999,-0.6327,4.1803,4.1305,3.0778,6.0427,1.458,3.1824,3.5432,5.785,9.1266,-0.9206,3.1316,0.0296999999999983,3.7158,4.5903,0.9418,-1.37660000000000,9.6051,-5.1003,5.9592,-0.6798,4.9023,0.067499999999999,-1.5261,4.5222,-4.5843,6.7809,5.7281,-4.6398,0.7902,-0.1915,4.2138,1.1346,-4.9018,7.5173,5.1401,0.138800000000000,6.2148,2.0826,-10.8709,4.9447,0.9451,-1.0056,-0.387400000000000,1.9718,-3.8768,-6.9152,5.0411,-8.19,0.688,2.8168,4.8427,-9.4825,-2.5563,4.309,4.1695,6.282,-5.3605,1.3806,3.6526,7.7329,0.7611,-2.2713,-6.8317,5.9747,-7.5977,5.1507,0.4102,-0.8907,2.3838,5.1642,2.4934,-1.6858,2.0112,4.4627,4.8296,3.7326
"452",-3.5655,-2.835100,-3.6457,-3.9381,1.6752,-1.2966,-3.5984,3.134,-1.5354,-0.4848,4.2586,0.900000000000002,14.777,0.2907,-5.3805,7.5732,-5.0771,9.8219,5.5606,6.5378,1.5398,-5.3208,6.5961,-0.0255999999999990,-0.5252,0.300900000000002,4.5807,-2.14,-3.287,0.574400000000001,1.3887,1.3638,-2.2203,-1.9611,2.3541,2.8659,-4.8714,0.6275,-1.6175,0.573900000000002,3.4302,3.5684,2.6627,5.7413,2.2574,3.9312,4.4653,5.8759,9.6801,-1.2787,3.2837,-0.449299999999997,4.1339,4.628,1.6675,-0.739699999999999,8.6224,-5.9014,5.7394,-0.881899999999998,4.7778,-0.5536,-1.02,4.0206,-4.7716,5.5336,5.5355,-4.3432,1.0259,0.1326,4.4116,0.9395,-5.037,7.9547,4.9904,0.5238,6.227,2.1435,-10.7225,4.4864,-0.0847999999999995,-0.240700000000000,-0.8143,2.07760000000000,-2.737,-7.6904,4.9678,-8.6896,0.5873,3.0733,4.0755,-9.2986,-2.2617,3.1738,4.7568,6.6632,-5.8172,1.7065,3.3131,6.9414,0.6449,-1.6129,-7.1802,5.481,-6.9395,4.9355,0.155200000000001,-0.582,1.7567,5.1647,2.2073,-0.7935,1.8111,3.6083,5.252,4.1268
"453",-3.0788,-2.15580000000000,-3.8295,-3.2999,1.4576,0.401500000000000,-3.4877,1.6395,-2.7767,-1.04990000000000,4.9082,0.7695,14.6068,0.135000000000000,-7.1441,8.4569,-5.1534,9.684,4.5641,6.6765,1.3876,-5.53,7.333,1.1171,-1.0144,1.4145,4.4463,-1.1708,-2.2566,0.992400000000004,0.9411,1.4188,-2.2111,-0.741300000000003,2.0741,2.7273,-4.4133,0.6667,-2.5053,1.80860,2.5429,2.9853,2.1974,5.5469,2.8094,4.3796,5.4965,5.8568,9.9055,-1.8488,3.2118,-0.854800000000001,4.6894,4.7159,2.4373,-0.159399999999998,7.4863,-6.7428,5.6071,-1.15340000000000,4.77,-1.0608,-0.3065,3.4251,-4.6382,4.3768,5.4691,-4.0353,1.2311,0.343500000000000,4.4018,0.6644,-5.1739,8.2929,4.8434,0.7855,6.2511,2.1337,-10.4818,3.9619,-1.3653,0.730800000000001,-1.4548,2.1665,-1.3537,-8.2668,4.8012,-8.8329,0.5047,3.2013,3.2864,-8.865,-2.0048,2.2424,5.2583,6.9454,-6.0341,2.1778,3.0607,6.2957,0.5313,-0.8648,-7.4518,5.1012,-5.9163,4.5344,-0.0795999999999992,-0.249400000000001,1.1878,5.0578,1.88,-0.100700000000000,1.5495,2.847,5.7317,4.5006
"454",-2.4921,-1.2901,-3.8838,-2.6868,1.4805,2.0395,-3.4155,-0.374299999999998,-4.094,-1.5751,5.6453,0.866999999999997,14.0056,-0.0435999999999996,-8.9668,9.0991,-4.9884,9.4478,3.6251,6.6463,1.1252,-5.6203,8.0792,1.95520000000000,-1.4142,2.3188,4.3102,-0.1601,-1.2326,1.42250000000000,0.6389,1.3504,-1.8793,0.491500000000002,1.8797,2.6525,-3.6703,0.6065,-3.295,3.039,1.60160000000000,2.3931,1.7331,5.5027,3.069,4.4756,6.5436,5.733,9.7731,-2.6427,2.9261,-1.1645,5.357,4.8171,3.1834,0.301299999999998,6.2664,-7.5529,5.5596,-1.4799,4.8422,-1.404,0.5611,2.7987,-4.2003,3.3911,5.5435,-3.7373,1.3869,0.4231,4.188,0.3517,-5.2579,8.4818,4.7208,0.9041,6.2794,2.0516,-10.1287,3.3721,-2.7476,1.8587,-2.2384,2.1876,0.1662,-8.57,4.569,-8.5813,0.4105,3.2033,2.6092,-8.2013,-1.78840000000000,1.5896,5.6374,7.0828,-6.0108,2.762,2.8908,5.8816,0.414,-0.121600000000000,-7.6415,4.8964,-4.5863,3.9774,-0.250900000000001,0.119000000000000,0.7507,4.8454,1.5293,0.3304,1.2681,2.2397,6.2309,4.8158
"455",-1.8639,-0.346,-3.8492,-2.128,1.7314,3.3635,-3.5229,-2.6851,-5.3528,-2.0186,6.3892,1.16360000000000,13.1051,-0.237400000000001,-10.7665,9.4808,-4.5961,9.129,2.8098,6.425,0.7931,-5.6475,8.744,2.4648,-1.6617,2.9514,4.2025,0.8149,-0.3518,1.859,0.4558,1.1875,-1.2328,1.6725,1.8093,2.6128,-2.7223,0.4553,-3.9074,4.2368,0.691400000000002,1.8054,1.3276,5.6402,3.0324,4.2104,7.4975,5.5217,9.2956,-3.6553,2.4488,-1.37230000000000,6.1022,4.8784,3.8369,0.610399999999998,5.0478,-8.2549,5.5741,-1.8266,4.9487,-1.5554,1.5092,2.22,-3.5188,2.63610000000000,5.7743,-3.4646,1.4739,0.3714,3.8114,0.0599,-5.2402,8.4885,4.6505,0.8561,6.3024,1.9067,-9.6549,2.7313,-4.0694,3.0839,-3.0876,2.0915,1.6805,-8.5573,4.2783,-7.9222,0.2907,3.0944,2.1504,-7.3443,-1.61690000000000,1.264,5.8588,7.0512,-5.7803,3.4154,2.7964,5.7569,0.289100000000000,0.5222,-7.7593,4.9209,-3.0393,3.3184,-0.331299999999999,0.5372,0.5163,4.5264,1.18240000000000,0.477,0.9894,1.8404,6.7002,5.0671
"456",-1.2638,0.545199999999998,-3.7849,-1.6298,2.1407,4.1907,-3.931,-5.0072,-6.4505,-2.3594,7.04,1.60290000000000,12.0804,-0.452400000000001,-12.4638,9.6397,-4.0319,8.752,2.1497,6.0193,0.4465,-5.6756,9.2222,2.6925,-1.6706,3.2648,4.1584,1.6584,0.2842,2.3026,0.351,0.9807,-0.3336,2.758,1.8922,2.5879,-1.6691,0.2484,-4.2918,5.3719,-0.113000000000000,1.2364,1.037,5.9732,2.7216,3.6203,8.2527,5.2446,8.5151,-4.8537,1.82,-1.4921,6.887,4.8398,4.3336,0.764000000000003,3.9265,-8.7838,5.6225,-2.1458,5.0505,-1.5059,2.4543,1.772,-2.6831,2.1563,6.1752,-3.2371,1.4864,0.2107,3.3358,-0.1487,-5.0854,8.3031,4.6622,0.617099999999999,6.3037,1.7213,-9.0668,2.0715,-5.1802,4.3314,-3.9265,1.8494,3.032,-8.2282,3.9213,-6.8667,0.1437,2.9019,1.9626,-6.35,-1.50230000000000,1.2819,5.9012,6.8461,-5.3987,4.0861,2.7718,5.9372,0.1654,0.9904,-7.8171,5.2127,-1.3926,2.6183,-0.317399999999999,1.0175,0.5412,4.1087,0.878599999999999,0.350899999999999,0.7159,1.6888,7.0849,5.2667
"457",-0.755,1.2724,-3.7526,-1.17710000000000,2.5996,4.4475,-4.6765,-7.0441,-7.3115,-2.594,7.5204,2.1058,11.0876,-0.6893,-13.9687,9.6408,-3.3626,8.3393,1.62890000000000,5.4807,0.1237,-5.7352,9.4118,2.72600000000000,-1.3506,3.2323,4.2047,2.2752,0.6235,2.753,0.287199999999999,0.7887,0.7062,3.7231,2.1295,2.5861,-0.6221,0.0306999999999999,-4.4281,6.4101,-0.753899999999998,0.6955,0.909,6.4932,2.1711,2.7767,8.7353,4.9195,7.4844,-6.1767,1.0992,-1.5534,7.6751,4.648,4.6229,0.778399999999998,2.9921,-9.1006,5.6895,-2.3903,5.1287,-1.263,3.3165,1.5254,-1.7983,1.9789,6.7423,-3.0809,1.4417,-0.0157000000000000,2.8279,-0.2282,-4.7772,7.9418,4.7808,0.1784,6.2622,1.53,-8.3798,1.4421,-5.9613,5.5155,-4.693,1.4633,4.0764,-7.6264,3.4888,-5.4502,-0.0326000000000000,2.6622,2.0383,-5.2985,-1.4628,1.6253,5.7656,6.4751,-4.9325,4.723,2.8148,6.3919,0.0705,1.2367,-7.8181,5.7752,0.216500000000000,1.9325,-0.225400000000000,1.5696,0.8533,3.6216,0.663499999999999,-0.0057999999999998,0.442,1.8033,7.333,5.4301
"458",-0.3836,1.7665,-3.7968,-0.7414,3.005,4.1577,-5.6929,-8.5622,-7.8889,-2.7211,7.8102,2.5929,10.2288,-0.9359,-15.1835,9.5488,-2.6417,7.8968,1.1894,4.8966,-0.1662,-5.7955,9.2432,2.658,-0.636000000000001,2.8542,4.3491,2.5919,0.6602,3.2001,0.239,0.6543,1.7515,4.5547,2.4764,2.6413,0.306899999999999,-0.1621,-4.3151,7.3168,-1.1905,0.1871,0.970799999999999,7.1653,1.4139,1.77050,8.9164,4.555,6.2567,-7.5372,0.357799999999999,-1.5926,8.4413,4.2678,4.677,0.685600000000001,2.3062,-9.1948,5.7802,-2.5226,5.1839,-0.8424,4.0357,1.524,-0.9704,2.1075,7.4409,-3.0251,1.3779,-0.2508,2.3422,-0.1633,-4.3238,7.4467,5.0186,-0.433000000000001,6.1578,1.38,-7.6112,0.900599999999999,-6.3401,6.551,-5.3502,0.961000000000002,4.7062,-6.8279,2.9878,-3.7346,-0.2482,2.4197,2.3198,-4.2849,-1.5168,2.2438,5.4724,5.9507,-4.4459,5.2818,2.9251,7.05,0.0508999999999999,1.2453,-7.7554,6.5663,1.65,1.3081,-0.0854,2.1973,1.4394,3.118,0.569399999999998,-0.5267,0.167000000000000,2.1686,7.4039,5.568
"459",-0.1765,1.9798,-3.9249,-0.303599999999999,3.2964,3.4004,-6.8492,-9.44,-8.1676,-2.7187,7.9461,3.0195,9.5515,-1.172,-16.0207,9.4152,-1.9101,7.4199,0.766099999999998,4.359,-0.4308,-5.7789,8.7038,2.5618,0.4795,2.1591,4.5871,2.577,0.4247,3.6245,0.1974,0.5865,2.6791,5.2478,2.8413,2.7931,1.0256,-0.313900000000000,-3.9552,8.0594,-1.3902,-0.282,1.2181,7.9314,0.4811,0.6994,8.8048,4.1535,4.8824,-8.8292,-0.336700000000000,-1.6418,9.1729,3.6911,4.4989,0.527900000000002,1.891,-9.0725,5.9164,-2.5201,5.2223,-0.267799999999999,4.5771,1.777,-0.290999999999999,2.52,8.2045,-3.0962,1.3402,-0.4309,1.9161,0.0297000000000001,-3.7666,6.8824,5.3721,-1.1506,5.983,1.3232,-6.7783,0.4976,-6.3019,7.3661,-5.8881,0.386400000000002,4.8656,-5.9241,2.4519,-1.8103,-0.5159,2.2276,2.7221,-3.4011,-1.679,3.0637,5.0543,5.2864,-3.9959,5.7326,3.1043,7.8202,0.1555,1.0292,-7.6226,7.4973,2.7915,0.7845,0.0629999999999988,2.8914,2.2376,2.6722,0.607400000000002,-1.1221,-0.0997000000000003,2.7299,7.2778,5.6866
"460",-0.1521,1.867,-4.1021,0.121699999999999,3.4553,2.2677,-8.0048,-9.6717,-8.1512,-2.5292,7.995,3.3896,9.0586,-1.3799,-16.4303,9.2741,-1.2016,6.9249,0.334099999999999,3.9288,-0.6669,-5.6141,7.8441,2.4829,1.9062,1.2154,4.9076,2.2512,-0.0282,4.0018,0.169300000000000,0.5606,3.4041,5.8011,3.111,3.0672,1.4748,-0.4246,-3.3531,8.6129,-1.3277,-0.6895,1.6049,8.7159,-0.5885,-0.3385,8.4232,3.7159,3.4087,-9.938,-0.937199999999999,-1.725,9.8575,2.9348,4.122,0.349200000000003,1.7253,-8.7458,6.1212,-2.3746,5.2418,0.4297,4.9303,2.2596,0.178100000000000,3.1706,8.948,-3.3177,1.36500000000000,-0.4935,1.5722,0.3112,-3.1774,6.3264,5.8246,-1.8889,5.7507,1.4026,-5.9004,0.2644,-5.8934,7.9071,-6.3154,-0.220000000000001,4.5537,-5.0042,1.9419,0.210700000000001,-0.842199999999999,2.1472,3.152,-2.716,-1.9603,4.0006,4.5531,4.5034,-3.6302,6.0644,3.3553,8.6167,0.4114,0.6239,-7.4236,8.4486,3.5592,0.4008,0.176600000000001,3.6281,3.1475,2.3677,0.7712,-1.6945,-0.339600000000001,3.4028,6.9608,5.7918
"461",-0.3277,1.40010000000000,-4.2745,0.4803,3.4959,0.8552,-9.0434,-9.34,-7.8444,-2.0763,8.0251,3.7409,8.7163,-1.5499,-16.4097,9.1349,-0.5368,6.4731,-0.0738999999999983,3.6233,-0.8446,-5.2852,6.7621,2.4413,3.4599,0.148500000000000,5.2863,1.6851,-0.6263,4.3083,0.173700000000000,0.5402,3.8892,6.2171,3.1866,3.4736,1.6375,-0.4954,-2.522,8.9638,-0.994000000000003,-0.9923,2.047,9.4383,-1.7361,-1.25060000000000,7.7913,3.2449,1.8863,-10.7547,-1.4268,-1.8574,10.4726,2.035,3.6018,0.186599999999999,1.7549,-8.2339,6.4014,-2.0899,5.225,1.2085,5.1027,2.9196,0.4129,3.9966,9.5836,-3.7045,1.469,-0.3898,1.3205,0.6328,-2.6416,5.8598,6.3471,-2.5689,5.4968,1.6384,-4.9998,0.201000000000001,-5.2133,8.138,-6.6491,-0.828800000000001,3.8159,-4.147,1.5321,2.2053,-1.2226,2.2373,3.5254,-2.2719,-2.3624,4.9699,4.0126,3.6364,-3.3813,6.2885,3.6757,9.3754,0.8025,0.0819999999999999,-7.1689,9.2947,3.9018,0.196300000000000,0.215399999999999,4.3754,4.0543,2.2767,1.0429,-2.1617,-0.524800000000001,4.0998,6.484,5.8893
"462",-0.7208,0.609299999999998,-4.4134,0.6971,3.4691,-0.7325,-9.8791,-8.5807,-7.2609,-1.3067,8.0888,4.1081,8.4517,-1.6725,-15.9968,8.9889,0.0863,6.1576,-0.3985,3.4312,-0.9248,-4.847,5.5835,2.4364,4.9095,-0.8672,5.6735,0.9793,-1.2928,4.5183,0.2313,0.4919,4.1379,6.5061,3.0124,4.0045,1.5405,-0.5127,-1.491,9.1081,-0.4084,-1.1373,2.4374,10.0279,-2.881,-1.96710000000000,6.922,2.7512,0.376100000000001,-11.1947,-1.8163,-2.0427,10.9805,1.0398,2.9996,0.0654000000000039,1.9099,-7.5724,6.7393,-1.6744,5.1464,2.0127,5.1109,3.6838,0.421799999999999,4.9266,10.0423,-4.2524,1.6461,-0.0957,1.1542,0.9489,-2.2355,5.5561,6.901,-3.1365,5.2742,2.0227,-4.1066,0.2751,-4.3897,8.0423,-6.9092,-1.4215,2.7344,-3.425,1.2926,4.0507,-1.6436,2.5359,3.776,-2.0893,-2.8724,5.8995,3.4751,2.7365,-3.263,6.4346,4.0526,10.0526,1.267,-0.5315,-6.8649,9.9296,3.7886,0.2072,0.153699999999997,5.1059,4.8532,2.4378,1.39570000000000,-2.4772,-0.6159,4.7522,5.8944,5.9818
"463",-1.3374,-0.407900000000001,-4.5406,0.7068,3.4655,-2.3732,-10.4454,-7.5454,-6.4509,-0.223900000000000,8.2136,4.4888,8.1568,-1.729,-15.249,8.8263,0.6822,6.0589,-0.610199999999999,3.3352,-0.8845,-4.3954,4.45,2.4552,6.0471,-1.6605,5.9959,0.231,-1.9591,4.6004,0.3539,0.3876,4.1842,6.6907,2.5842,4.6245,1.2538,-0.4466,-0.3109,9.0469,0.376799999999999,-1.0778,2.6733,10.4329,-3.9306,-2.4544,5.8297,2.2645,-1.04460000000000,-11.2129,-2.13330000000000,-2.2684,11.3307,0.008,2.3738,-0.000600000000005707,2.1254,-6.8148,7.0954,-1.1386,4.9801,2.7698,4.9749,4.4693,0.235100000000001,5.8881,10.2917,-4.9272,1.8636,0.384399999999999,1.051,1.2214,-2.0022,5.4656,7.4462,-3.5636,5.1359,2.5223,-3.2612,0.4314,-3.5553,7.631,-7.1187,-1.9779,1.4163,-2.9074,1.2637,5.6295,-2.0849,3.0445,3.8583,-2.1751,-3.4575,6.738,2.9751,1.8702,-3.2726,6.5415,4.4531,10.6161,1.7138,-1.1455,-6.508,10.2879,3.2074,0.4539,-0.00789999999999935,5.8008,5.472,2.8499,1.7862,-2.6266,-0.567300000000001,5.3174,5.2418,6.0615
"464",-2.1548,-1.51720000000000,-4.7132,0.4681,3.5892,-3.9296,-10.6824,-6.3648,-5.513,1.1052,8.3922,4.8378,7.7118,-1.6922,-14.22,8.6494,1.2532,6.2033,-0.7453,3.3242,-0.7298,-4.0225,3.5078,2.4809,6.7314,-2.1255,6.1785,-0.4911,-2.5705,4.5166,0.5428,0.1993,4.0799,6.8042,1.9398,5.2606,0.877600000000001,-0.263599999999999,0.9445,8.7877,1.28760000000000,-0.7866,2.6798,10.6238,-4.7959,-2.722,4.5394,1.8401,-2.2872,-10.8166,-2.4071,-2.5073,11.4736,-0.9885,1.7733,-0.00339999999999918,2.3598,-6.0237,7.4211,-0.4938,4.716,3.3972,4.717,5.1929,-0.103800000000000,6.8157,10.3503,-5.6642,2.07,1.0216,0.9783,1.4204,-1.9464,5.5993,7.952,-3.8427,5.1156,3.0826,-2.5093,0.6111,-2.832,6.9483,-7.2994,-2.4674,-0.0219000000000005,-2.6552,1.4436,6.8366,-2.5221,3.7182,3.7525,-2.5234,-4.0658,7.4553,2.5421,1.1119,-3.3926,6.6425,4.8266,11.0393,2.0512,-1.6897,-6.0915,10.347,2.1763,0.9275,-0.237500000000001,6.4469,5.8801,3.48,2.1568,-2.6101,-0.344899999999999,5.7745,4.5705,6.1097
"465",-3.1075,-2.5903,-4.9752,-0.0376999999999992,3.9131,-5.2584,-10.5355,-5.1251,-4.563,2.5659,8.5848,5.094,7.0215,-1.5498,-12.9557,8.4491,1.7725,6.5455,-0.88830,3.3853,-0.4887,-3.7808,2.8792,2.5009,6.8941,-2.2412,6.1669,-1.1502,-3.0884,4.2354,0.7906,-0.0991,3.8873,6.8841,1.13860000000000,5.8143,0.523899999999999,0.0493999999999994,2.1809,8.3479,2.2411,-0.262700000000001,2.4255,10.5948,-5.3993,-2.8044,3.0917,1.5474,-3.2612,-10.0678,-2.658,-2.7257,11.3777,-1.8712,1.2379,0.0609000000000037,2.6007,-5.2531,7.6737,0.244499999999999,4.3696,3.8197,4.3676,5.7795,-0.5444,7.654,10.2803,-6.3848,2.2082,1.7678,0.8992,1.5259,-2.0389,5.9237,8.3983,-3.9812,5.2124,3.6305,-1.8977,0.770999999999997,-2.3184,6.0667,-7.4628,-2.846,-1.4724,-2.7092,1.7954,7.5885,-2.9286,4.4733,3.467,-3.1114,-4.6283,8.0364,2.2024,0.536,-3.5941,6.7521,5.114,11.3012,2.2097,-2.1045,-5.6198,10.124,0.755,1.5823,-0.478899999999999,7.0274,6.0825,4.2768,2.4464,-2.4331,0.0500999999999987,6.1163,3.9192,6.102
"466",-4.0919,-3.5377,-5.3281,-0.8018,4.461,-6.2304,-9.9657,-3.8699,-3.6918,4.0144,8.7439,5.2116,6.0435,-1.3195,-11.5083,8.1743,2.1899,6.9895,-1.105,3.4931,-0.201800000000000,-3.6749,2.6315,2.5181,6.5328,-2.0398,5.944,-1.729,-3.4845,3.7514,1.0878,-0.5198,3.6683,6.9603,0.243500000000001,6.1955,0.289299999999999,0.4758,3.2894,7.7555,3.1572,0.4656,1.9241,10.3565,-5.6815,-2.7387,1.5435,1.4484,-3.8875,-9.0723,-2.8944,-2.8926,11.0423,-2.5677,0.8004,0.191300000000005,2.8572,-4.5397,7.8233,1.0566,3.9777,3.9882,3.9685,6.1697,-1.0358,8.3592,10.1674,-7.0191,2.2381,2.5621,0.7786,1.5334,-2.2304,6.3709,8.7723,-3.9927,5.3895,4.0847,-1.467,0.8963,-2.0804,5.0744,-7.6036,-3.0704,-2.8525,-3.076,2.2735,7.8286,-3.2817,5.2023,3.0341,-3.8936,-5.0683,8.4702,1.979,0.201500000000001,-3.846,6.8576,5.2648,11.3919,2.1581,-2.352,-5.1162,9.6654,-0.9535,2.3437,-0.6678,7.5177,6.1082,5.1803,2.6092,-2.1093,0.571800000000001,6.3433,3.3208,6.0174
