"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111"
"300",-12.8827,-9.9089,-3.1601,-0.804400000000001,-2.5441,4.6145,-7.1117,-11.5622,-4.5402,8.9935,-10.9841,-3.0588,-0.102600000000001,9.2033,-4.0893,-2.4684,4.4088,-12.2199,-5.7373,-0.209900000000001,-5.3743,-0.7958,-3.6747,-9.767,-9.8972,-2.2654,-3.7164,8.0487,-8.9146,0.270899999999999,-2.9608,5.0481,-1.232,10.0696,-9.7709,-3.7064,1.6916,0.4973,-2.4008,-0.369500000000000,-12.9722,0.5639,1.695,-1.251,-8.4202,1.7643,0.0606000000000009,2.1576,-2.7165,-7.0358,-7.6381,-1.5247,-9.6649,3.1218,-0.109300000000001,-4.1262,1.201,-0.399699999999999,2.2254,0.4543,0.4101,-4.5319,-9.131,-2.1502,10.0195,1.1154,-6.7708,-5.1018,-8.1912,2.6447,0.405799999999999,-4.2869,0.7936,-2.7673,0.903,-3.8502,8.4461,-2.7425,-9.7217,-8.7985,3.5054,-6.8029,-10.4745,4.9469,-7.6051,-13.053,-3.8694,-1.374,-3.8628,-10.2932,-0.772,-1.1526,0.760900000000001,-3.429,-1.87820000000000,-7.2485,-5.5261,-14.587,-5.3869,-10.212,-8.9105,-1.2001,-4.6989,-7.3091,-10.2234,-8.6239,-4.3749,-3.6266,-5.5871,-4.2739,-0.887099999999998
"301",-13.3931,-9.4406,-3.901,-0.572200000000002,-2.3112,3.8126,-7.5832,-10.6597,-3.4882,8.2703,-11.0488,-3.7626,0.160200000000000,10.6063,-3.608,-2.0746,3.8924,-11.751,-5.749,-0.544599999999999,-5.1896,0.183200000000000,-2.3717,-8.97,-9.6009,-2.7358,-4.0454,8.2671,-8.306,0.6171,-3.9587,5.6148,-1.9354,9.8647,-10.401,-3.5963,1.0718,1.4022,-2.8,-0.214800000000000,-12.4618,0.671900000000001,1.8393,-0.6872,-8.1305,2.5338,0.593900000000001,1.6789,-2.4693,-7.0953,-6.825,-1.7647,-9.9107,2.3002,-0.0300000000000011,-3.5576,1.1971,-0.541399999999999,2.5543,-0.159400000000000,0.138800000000000,-3.8005,-9.1471,-2.2739,9.9545,1.4882,-6.2039,-5.2474,-7.6845,2.41730000000000,1.0207,-4.7148,0.4024,-3.0431,1.2931,-3.7781,8.0548,-2.7284,-9.1414,-8.8468,3.4914,-6.2354,-10.4777,4.9957,-7.8971,-12.0157,-4.2808,0.0466000000000006,-3.0985,-10.0878,-0.992,-0.837399999999999,1.3659,-3.5871,-1.7502,-6.438,-4.3706,-14.9207,-5.7049,-11.5678,-7.9754,-1.354,-4.8508,-6.81,-10.1648,-8.1615,-5.1519,-3.9686,-5.2136,-4.4177,-0.7242
"302",-13.9615,-8.9663,-4.4925,-0.158899999999996,-2.17,2.9256,-7.8322,-9.7241,-2.5486,7.5084,-11.0383,-4.2629,0.5182,11.7052,-3.1688,-1.8302,3.4839,-11.2223,-5.7946,-0.7973,-5.3256,1.2241,-1.2468,-8.1637,-9.0509,-3.2981,-4.4373,8.7635,-7.6286,1.04530000000000,-4.7263,6.131,-2.7356,9.6682,-10.9645,-3.6622,0.3605,2.3633,-3.1497,-0.00159999999999982,-11.8011,0.689799999999998,2.0392,-0.2208,-7.8232,2.954,1.01010000000000,1.04980000000000,-2.0876,-7.0751,-6.0734,-2.2346,-10.0941,1.5796,0.101099999999999,-3.0023,1.1795,-0.726099999999999,2.7019,-1.0322,-0.0397999999999996,-3.0343,-9.253,-2.1057,9.7922,2.0905,-5.7072,-5.5035,-7.2587,2.2836,1.5927,-5.2301,-0.0617000000000001,-3.4016,1.7689,-3.8684,7.6943,-2.9057,-8.6349,-8.6999,3.1179,-5.8187,-10.4026,4.7809,-8.1687,-10.9342,-4.8342,1.3576,-2.4692,-9.6952,-1.232,-0.512,1.8379,-3.5973,-1.75690,-5.545,-3.3543,-15.1924,-5.8214,-12.7041,-7.069,-1.4933,-5.1401,-6.0537,-10.0363,-7.8165,-5.8688,-4.2408,-4.8608,-4.499,-0.452599999999999
"303",-14.5257,-8.5158,-4.8385,0.337800000000001,-2.0986,2.0095,-7.7405,-8.8089,-1.7901,6.7183,-10.9907,-4.5047,0.8947,12.3977,-2.7593,-1.7288,3.2168,-10.7281,-5.8355,-0.9802,-5.7326,2.27,-0.307699999999999,-7.3576,-8.3024,-3.8789,-4.8167,9.5455,-6.9183,1.5435,-5.2028,6.5586,-3.6028,9.5177,-11.4158,-3.8999,-0.387,3.3033,-3.4515,0.2827,-10.9999,0.6205,2.3013,0.118,-7.5228,3.0511,1.22650000000000,0.2781,-1.6068,-6.9471,-5.4542,-2.9319,-10.2337,1.0378,0.251999999999999,-2.5289,1.1421,-0.9375,2.6545,-2.1551,-0.100099999999999,-2.2849,-9.4424,-1.6666,9.5412,2.926,-5.3166,-5.8519,-6.9337,2.2497,2.0795,-5.7894,-0.5851,-3.8129,2.2338,-4.1263,7.4022,-3.2471,-8.1728,-8.3522,2.4271,-5.5364,-10.2398,4.3123,-8.3651,-9.9399,-5.4975,2.563,-2.0501,-9.1121,-1.4551,-0.167000000000000,2.1611,-3.4833,-1.8827,-4.5943,-2.4866,-15.3434,-5.7159,-13.5565,-6.2348,-1.6246,-5.5298,-5.0974,-9.8303,-7.6159,-6.4812,-4.4273,-4.5556,-4.4719,-0.108100000000000
"304",-15.0244,-8.1285,-4.8896,0.815899999999999,-2.0236,1.0984,-7.2618,-7.9754,-1.2719,5.917,-10.9626,-4.5059,1.2218,12.6425,-2.3798,-1.7189,3.0855,-10.3534,-5.8426,-1.11,-6.355,3.2653,0.4564,-6.5831,-7.4294,-4.3922,-5.111,10.5836,-6.2217,2.093,-5.3643,6.8823,-4.5005,9.4374,-11.7264,-4.302,-1.1058,4.1383,-3.6983,0.648,-10.0882,0.489900000000002,2.6091,0.3143,-7.2268,2.883,1.20080000000000,-0.6256,-1.0615,-6.6876,-5.0205,-3.8258,-10.3454,0.720600000000001,0.396800000000002,-2.199,1.08140000000000,-1.1637,2.4091,-3.4751,-0.0501000000000005,-1.5917,-9.6963,-1.0355,9.2201,3.9874,-5.0327,-6.2491,-6.7256,2.3161,2.449,-6.3669,-1.1538,-4.231,2.5898,-4.5293,7.1788,-3.6995,-7.723,-7.8199,1.5004,-5.3447,-9.979,3.6183,-8.4333,-9.1429,-6.2287,3.6731,-1.8857,-8.3565,-1.6495,0.224700000000000,2.336,-3.2689,-2.1004,-3.6207,-1.753,-15.2889,-5.3984,-14.0904,-5.5115,-1.75150,-5.9738,-4.0159,-9.5234,-7.5752,-6.9479,-4.5395,-4.3136,-4.2951,0.2828
"305",-15.4052,-7.8235,-4.6414,1.18440000000000,-1.8547,0.1914,-6.4249,-7.2916,-1.0291,5.1131,-11.0146,-4.3332,1.4612,12.4635,-2.0492,-1.7165,3.0591,-10.1722,-5.8146,-1.1844,-7.1252,4.1664,1.05720000000000,-5.8838,-6.5115,-4.7624,-5.2641,11.8029,-5.585,2.6706,-5.2243,7.1054,-5.3944,9.4352,-11.8741,-4.8479,-1.7417,4.7828,-3.875,1.0819,-9.1159,0.343500000000002,2.9345,0.3676,-6.911,2.539,0.948699999999999,-1.6308,-0.489799999999999,-6.2796,-4.809,-4.8564,-10.4239,0.6435,0.511600000000001,-2.0557,1.0063,-1.3934,1.9831,-4.9045,0.0579000000000001,-0.982400000000002,-9.9886,-0.330900000000001,8.8571,5.251,-4.8332,-6.6381,-6.6409,2.4768,2.6877,-6.9549,-1.7567,-4.5962,2.7525,-5.0228,6.9876,-4.1923,-7.2639,-7.1479,0.4453,-5.1879,-9.6008,2.7454,-8.3332,-8.6146,-6.9779,4.7015,-1.9698,-7.4623,-1.8249,0.694799999999999,2.3742,-2.9724,-2.3709,-2.6613,-1.1143,-14.9348,-4.9121,-14.3021,-4.9407,-1.8732,-6.4201,-2.8979,-9.0874,-7.6994,-7.2313,-4.6069,-4.1343,-3.9445,0.700900
"306",-15.6295,-7.5667,-4.1329,1.36839999999999,-1.5249,-0.7393,-5.308,-6.8228,-1.0591,4.3002,-11.179,-4.0675,1.6102,11.9371,-1.8022,-1.6384,3.1045,-10.2435,-5.7766,-1.1813,-7.9587,4.9337,1.4978,-5.3048,-5.6233,-4.9421,-5.2461,13.0942,-5.0398,3.2371,-4.8321,7.2391,-6.2542,9.5064,-11.8374,-5.4884,-2.2621,5.1574,-3.9656,1.5392,-8.1412,0.251100000000001,3.2499,0.2848,-6.5469,2.1285,0.536899999999999,-2.676,0.0663,-5.7174,-4.8399,-5.9443,-10.4335,0.7971,0.580500000000001,-2.1205,0.9406,-1.6121,1.42830000000000,-6.3402,0.130500000000000,-0.477,-10.2938,0.322200000000000,8.4873,6.6693,-4.6922,-6.9656,-6.6721,2.7168,2.801,-7.5562,-2.3879,-4.8388,2.6658,-5.5253,6.7689,-4.6478,-6.7931,-6.4079,-0.622,-5.018,-9.0752,1.7455,-8.0466,-8.3816,-7.691,5.6648,-2.2439,-6.4709,-1.9989,1.2523,2.2948,-2.6054,-2.6417,-1.7456,-0.515799999999999,-14.2086,-4.324,-14.2136,-4.5628,-1.9768,-6.8168,-1.847,-8.5036,-7.983,-7.3028,-4.6665,-4.0059,-3.4235,1.12830000000000
"307",-15.6747,-7.2787,-3.4421,1.3155,-1.0182,-1.7109,-4.0162,-6.6126,-1.3099,3.4817,-11.4352,-3.7807,1.6971,11.1645,-1.6794,-1.4283,3.212,-10.5963,-5.7668,-1.0749,-8.7721,5.5257,1.7773,-4.8804,-4.8247,-4.9196,-5.0527,14.34,-4.5946,3.7346,-4.265,7.2899,-7.0515,9.6388,-11.5979,-6.1429,-2.6555,5.1999,-3.9622,1.9415,-7.2138,0.292100000000001,3.5374,0.0719000000000003,-6.1222,1.7556,0.0530999999999988,-3.6824,0.573499999999999,-5.0144,-5.1116,-7.0074,-10.3118,1.1509,0.600499999999997,-2.394,0.912,-1.8056,0.827699999999998,-7.6804,0.0569000000000006,-0.0961999999999996,-10.5885,0.8218,8.15,8.1642,-4.5868,-7.1943,-6.7965,3.012,2.8098,-8.1745,-3.0467,-4.8881,2.3065,-5.9422,6.4571,-4.9962,-6.3234,-5.6863,-1.5983,-4.8093,-8.3767,0.6663,-7.5829,-8.4288,-8.3157,6.5837,-2.6113,-5.4229,-2.1839,1.8624,2.1152,-2.16980000000000,-2.8601,-0.889599999999998,0.0954999999999977,-13.0874,-3.7061,-13.8664,-4.4064,-2.0326,-7.1146,-0.9727,-7.772,-8.4073,-7.1592,-4.7551,-3.9193,-2.7639,1.5458
"308",-15.5353,-6.876,-2.6767,1.0017,-0.376700000000001,-2.697,-2.664,-6.6628,-1.686,2.7022,-11.7127,-3.5264,1.7732,10.2428,-1.7134,-1.0588,3.4031,-11.2025,-5.8171,-0.8507,-9.5019,5.8984,1.9001,-4.63,-4.1584,-4.7185,-4.694,15.4468,-4.2339,4.092,-3.6145,7.258,-7.76,9.8158,-11.143,-6.7005,-2.9212,4.8803,-3.8648,2.1941,-6.3608,0.527100000000001,3.7918,-0.272,-5.6497,1.4888,-0.427999999999999,-4.5795,1.0148,-4.2095,-5.5935,-7.9724,-9.9906,1.6577,0.580599999999997,-2.8562,0.941299999999998,-1.9695,0.278400000000001,-8.8357,-0.260200000000001,0.137599999999999,-10.8559,1.1047,7.8786,9.6312,-4.4975,-7.3015,-6.9785,3.3372,2.7438,-8.8053,-3.7253,-4.6929,1.6851,-6.1923,5.9941,-5.1925,-5.8709,-5.0598,-2.4046,-4.5626,-7.5026,-0.4547,-6.977,-8.7074,-8.8097,7.4809,-2.9683,-4.3569,-2.3839,2.4475,1.847,-1.65290000000000,-2.9917,-0.1006,0.753799999999998,-11.6108,-3.1162,-13.3138,-4.4751,-2.0042,-7.2744,-0.3756,-6.9157,-8.9323,-6.8428,-4.9028,-3.8776,-2.0175,1.9411
"309",-15.2198,-6.3131,-1.9527,0.431799999999996,0.314200000000001,-3.6311,-1.3637,-6.9263,-2.0774,2.0452,-11.9282,-3.3363,1.8995,9.2381,-1.91790000000000,-0.528,3.7128,-11.9693,-5.9362,-0.503200000000001,-10.1058,6.008,1.8784,-4.551,-3.648,-4.3972,-4.18,16.3609,-3.924,4.2392,-2.9749,7.1515,-8.3611,10.0158,-10.4648,-7.031,-3.0663,4.2141,-3.6756,2.2082,-5.5828,0.9691,4.0138,-0.7509,-5.1579,1.3549,-0.860900000000001,-5.3164,1.38550000000000,-3.3605,-6.2274,-8.7857,-9.4226,2.2619,0.531799999999997,-3.4617,1.0318,-2.1084,-0.134800000000000,-9.739,-0.874500000000001,0.209800000000001,-11.0899,1.1482,7.6966,10.9579,-4.4088,-7.2747,-7.1777,3.674,2.6306,-9.4292,-4.395,-4.2379,0.8468,-6.2305,5.3333,-5.221,-5.4403,-4.5777,-2.9816,-4.3001,-6.4823,-1.5868,-6.2857,-9.1409,-9.1476,8.371,-3.2354,-3.308,-2.5977,2.9107,1.4971,-1.0305,-3.0326,0.6082,1.4664,-9.8776,-2.5841,-12.6172,-4.7441,-1.8652,-7.2729,-0.1223,-5.98,-9.491,-6.444,-5.1255,-3.8962,-1.2474,2.3261
"310",-14.7434,-5.6003,-1.3592,-0.366999999999997,0.9522,-4.4429,-0.206400000000000,-7.3169,-2.3969,1.593,-12.0262,-3.2185,2.1299,8.1866,-2.2793,0.136100000000001,4.1615,-12.7621,-6.0972,-0.0301000000000009,-10.5573,5.8199,1.73,-4.6183,-3.2978,-4.0472,-3.5271,17.0671,-3.6245,4.1257,-2.4331,6.9994,-8.8508,10.2107,-9.5583,-7.0075,-3.0997,3.2627,-3.3955,1.9188,-4.8532,1.57700000000000,4.1981,-1.3584,-4.6769,1.3506,-1.2269,-5.8629,1.6816,-2.5235,-6.9448,-9.4193,-8.5979,2.9109,0.456400000000002,-4.1357,1.16260000000000,-2.2235,-0.362200,-10.3574,-1.7779,0.122999999999998,-11.2964,0.9666,7.6132,12.0503,-4.313,-7.1138,-7.358,4.0124,2.4853,-10.017,-4.9992,-3.5533,-0.1299,-6.0559,4.4444,-5.0919,-5.0163,-4.2584,-3.2815,-4.0543,-5.3663,-2.7002,-5.5795,-9.6348,-9.3192,9.2505,-3.3801,-2.3107,-2.8188,3.1699,1.0751,-0.278600000000001,-3.0019,1.2103,2.21600000000000,-8.0284,-2.1105,-11.8468,-5.1667,-1.6169,-7.1046,-0.2296,-5.0234,-9.9963,-6.0821,-5.4188,-3.9959,-0.5203,2.7375
"311",-14.1267,-4.7996,-0.9268,-1.34970000000000,1.4432,-5.0918,0.7546,-7.7338,-2.5998,1.38810000000000,-11.9967,-3.1668,2.4969,7.1265,-2.7587,0.872300000000001,4.735,-13.452,-6.2424,0.568,-10.8408,5.3181,1.4725,-4.7918,-3.0987,-3.7825,-2.7685,17.5781,-3.2987,3.738,-2.0662,6.8541,-9.2387,10.3678,-8.4262,-6.5405,-3.0288,2.1175,-3.0305,1.2967,-4.12,2.2746,4.3233,-2.0645,-4.2304,1.4626,-1.5209,-6.2042,1.9001,-1.7352,-7.6857,-9.8665,-7.5423,3.566,0.338899999999999,-4.7869,1.2953,-2.3068,-0.396699999999999,-10.6977,-2.9036,-0.101499999999998,-11.4912,0.6079,7.6293,12.8472,-4.2078,-6.8373,-7.4935,4.3473,2.313,-10.5407,-5.4626,-2.7071,-1.1406,-5.7046,3.3155,-4.8299,-4.5683,-4.0997,-3.2666,-3.8565,-4.2147,-3.7593,-4.9254,-10.088,-9.3234,10.0935,-3.4187,-1.4016,-3.0316,3.1818,0.5998,0.610099999999999,-2.9251,1.6722,2.9627,-6.2182,-1.6824,-11.0797,-5.6826,-1.2889,-6.7733,-0.6611,-4.1044,-10.3518,-5.8692,-5.7588,-4.1867,0.101200000000000,3.2197
"312",-13.3931,-4.0024,-0.619000000000001,-2.4516,1.7167,-5.5742,1.5019,-8.088,-2.6847,1.4252,-11.8628,-3.1743,3.0026,6.136,-3.3014,1.5965,5.3869,-13.9544,-6.3058,1.2778,-10.956,4.5198,1.1254,-5.0252,-3.0328,-3.7143,-1.9557,17.9152,-2.9184,3.1128,-1.9382,6.7757,-9.5422,10.4545,-7.0864,-5.61,-2.8592,0.8824,-2.6045,0.3543,-3.3182,2.978,4.3543,-2.8175,-3.8424,1.676,-1.737,-6.3416,2.0482,-1.0172,-8.4074,-10.1291,-6.3046,4.2014,0.147600000000001,-5.3358,1.3851,-2.351,-0.2682,-10.7957,-4.1411,-0.425999999999998,-11.6895,0.143600000000000,7.7435,13.3218,-4.0907,-6.4844,-7.5677,4.6718,2.1194,-10.9785,-5.7149,-1.7866,-2.0724,-5.2292,1.9515,-4.4742,-4.0638,-4.0911,-2.9115,-3.7268,-3.0911,-4.7187,-4.3648,-10.4059,-9.1608,10.8518,-3.4011,-0.613200000000001,-3.2145,2.9504,0.101500000000000,1.61500000000000,-2.8163,1.9656,3.6526,-4.5898,-1.2938,-10.3985,-6.2219,-0.9295,-6.2782,-1.342,-3.2764,-10.4673,-5.8782,-6.1014,-4.4608,0.5645,3.7909
"313",-12.5691,-3.2969,-0.3585,-3.5803,1.7393,-5.9145,2.041,-8.3199,-2.6778,1.6688,-11.6588,-3.2341,3.6147,5.3362,-3.8556,2.2209,6.055,-14.2399,-6.2379,2.0669,-10.9225,3.4775,0.7135,-5.2752,-3.0778,-3.9173,-1.1443,18.0925,-2.46460000000000,2.3322,-2.0866,6.8117,-9.7776,10.4454,-5.5816,-4.2818,-2.598,-0.34,-2.159,-0.8474,-2.3949,3.6209,4.2549,-3.5594,-3.5437,1.9728,-1.8695,-6.294,2.1536,-0.3907,-9.0735,-10.2035,-4.9461,4.7932,-0.155400000000000,-5.7344,1.3932,-2.3649,-0.0314999999999976,-10.6969,-5.3583,-0.802000000000001,-11.8961,-0.3495,7.9545,13.476,-3.9566,-6.1065,-7.5721,4.9784,1.91870000000000,-11.3123,-5.7161,-0.8827,-2.8245,-4.6794,0.3696,-4.0758,-3.4811,-4.2169,-2.2167,-3.6664,-2.0623,-5.5214,-3.8979,-10.5161,-8.8366,11.4621,-3.385,0.0330000000000013,-3.343,2.5178,-0.3802,2.681,-2.6666,2.07880000000000,4.2328,-3.2523,-0.9539,-9.8788,-6.7096,-0.5911,-5.6032,-2.1763,-2.5817,-10.28,-6.1324,-6.3826,-4.7888,0.8354,4.4247
"314",-11.6806,-2.7341,-0.0685000000000002,-4.6208,1.5242,-6.1535,2.3838,-8.4064,-2.6156,2.0659,-11.4167,-3.3242,4.2703,4.8507,-4.3926,2.6722,6.683,-14.3226,-6.0251,2.8886,-10.777,2.2712,0.272300000000000,-5.505,-3.2044,-4.4099,-0.3765,18.11,-1.9259,1.5063,-2.5022,6.9884,-9.9528,10.3243,-3.9839,-2.6945,-2.2577,-1.458,-1.7364,-2.2003,-1.3314,4.1648,4.0006,-4.2381,-3.3654,2.3297,-1.9218,-6.0985,2.2582,0.117200000000000,-9.6371,-10.0815,-3.5386,5.3046,-0.594799999999999,-5.9547,1.29560000000000,-2.3804,0.246100000000002,-10.4409,-6.4259,-1.1808,-12.103,-0.8048,8.2597,13.3377,-3.7994,-5.7524,-7.505,5.2601,1.7254,-11.5201,-5.471,-0.0783,-3.3246,-4.0878,-1.4066,-3.6915,-2.8104,-4.4546,-1.2219,-3.6587,-1.1878,-6.107,-3.4934,-10.3769,-8.3672,11.8572,-3.4144,0.5336,-3.3942,1.94730000000000,-0.8075,3.7248,-2.4496,2.02040000000000,4.6673,-2.2669,-0.6772,-9.5731,-7.0739,-0.3234,-4.723,-3.067,-2.0446,-9.7749,-6.6029,-6.5274,-5.1245,0.90280,5.0545
"315",-10.7482,-2.3182,0.295900000000000,-5.4541,1.126,-6.3423,2.5427,-8.3572,-2.5382,2.5503,-11.1724,-3.3985,4.8981,4.7557,-4.9094,2.9003,7.2359,-14.2449,-5.6936,3.6885,-10.5658,0.9973,-0.153300000000000,-5.6896,-3.3785,-5.1484,0.3299,17.9551,-1.2984,0.7505,-3.125,7.308,-10.0653,10.0815,-2.3959,-1.0297,-1.8534,-2.3968,-1.3539,-3.5677,-0.148100000000001,4.5909,3.5849,-4.8098,-3.3232,2.7186,-1.9167,-5.8004,2.4051,0.478000000000001,-10.0365,-9.7608,-2.1677,5.6853,-1.16720000000000,-5.9615,1.0962,-2.4461,0.495800000000001,-10.0573,-7.2402,-1.527,-12.291,-1.17860000000000,8.6476,12.9595,-3.6144,-5.4516,-7.3745,5.508,1.5463,-11.575,-5.0299,0.5598,-3.5361,-3.463,-3.3448,-3.3705,-2.0491,-4.7788,-0.0110000000000010,-3.6766,-0.5077,-6.4226,-3.107,-9.9808,-7.7781,11.9777,-3.5119,0.902899999999999,-3.3448,1.3061,-1.1528,4.6492,-2.13850000000000,1.81660000000000,4.9457,-1.6482,-0.471200000000001,-9.4992,-7.255,-0.1711,-3.6216,-3.9254,-1.663,-8.9929,-7.2194,-6.4675,-5.4132,0.7842,5.5945
"316",-9.7875,-2.0256,0.7378,-5.9852,0.6225,-6.5338,2.5273,-8.2032,-2.4856,3.0456,-10.9718,-3.4017,5.4406,5.055,-5.4164,2.8811,7.7041,-14.0572,-5.3001,4.4063,-10.3337,-0.2411,-0.517900000000001,-5.8151,-3.5655,-6.0363,0.9759,17.6114,-0.5855,0.1624,-3.8588,7.7492,-10.108,9.7119,-0.9387,0.531599999999999,-1.3982,-3.1021,-0.9924,-4.8161,1.1017,4.8891,3.0195,-5.232,-3.4031,3.1014,-1.8953,-5.4376,2.6305,0.6697,-10.2096,-9.2596,-0.9314,5.8921,-1.8404,-5.7005,0.8371,-2.6186,0.6616,-9.5682,-7.7427,-1.82250000000000,-12.4373,-1.4518,9.0985,12.4129,-3.3971,-5.2031,-7.1947,5.7038,1.3859,-11.4525,-4.4836,0.9984,-3.4564,-2.7972,-5.3982,-3.145,-1.2029,-5.1623,1.3022,-3.6912,-0.0355999999999987,-6.4384,-2.6964,-9.3501,-7.0962,11.7856,-3.6865,1.16850000000000,-3.1711,0.6538,-1.401,5.3605,-1.72530000000000,1.5044,5.0818,-1.37710000000000,-0.330200000000000,-9.6412,-7.2148,-0.176,-2.3096,-4.6771,-1.4084,-8.0227,-7.8843,-6.1585,-5.6025,0.523100000000001,5.9607
"317",-8.8108,-1.8293,1.2263,-6.1599,0.0996000000000001,-6.7787,2.3424,-7.9804,-2.4919,3.4745,-10.8556,-3.2962,5.8665,5.6777,-5.9167,2.6133,8.0966,-13.8021,-4.9128,4.9775,-10.1159,-1.3454,-0.792800000000002,-5.8808,-3.7372,-6.95,1.573,17.0686,0.1982,-0.1947,-4.59,8.2696,-10.0781,9.2181,0.2715,1.8505,-0.9038,-3.5422,-0.6143,-5.8443,2.3394,5.0566,2.3313,-5.4686,-3.5646,3.427,-1.9077,-5.0282,2.9672,0.6751,-10.1131,-8.6221,0.0705999999999998,5.922,-2.5678,-5.1153,0.594399999999998,-2.9558,0.7148,-8.9992,-7.9262,-2.062,-12.5236,-1.6235,9.5905,11.7795,-3.1467,-4.9745,-6.9781,5.8276,1.252,-11.1414,-3.9464,1.2421,-3.1174,-2.0833,-7.5027,-3.025,-0.293699999999999,-5.5819,2.6039,-3.6764,0.239000000000001,-6.1531,-2.2269,-8.5388,-6.3469,11.2763,-3.9369,1.36210000000000,-2.8556,0.0378000000000007,-1.5446,5.7798,-1.2269,1.1203,5.106,-1.4115,-0.2347,-9.9565,-6.9408,-0.3751,-0.829300000000002,-5.2664,-1.2424,-6.9794,-8.4962,-5.5888,-5.6527,0.179200,6.0828
"318",-7.8301,-1.708,1.7161,-5.9726,-0.349,-7.1256,1.9884,-7.7174,-2.578,3.7716,-10.8303,-3.077,6.1657,6.4923,-6.3974,2.1173,8.425,-13.5031,-4.5872,5.3478,-9.9303,-2.2333,-0.9839,-5.9015,-3.8756,-7.7713,2.1373,16.3349,1.02510000000000,-0.2962,-5.203,8.8105,-9.9813,8.6182,1.1473,2.8485,-0.3871,-3.709,-0.192399999999999,-6.5906,3.4671,5.1006,1.5579,-5.4953,-3.7542,3.6316,-2.0009,-4.5713,3.4494,0.483000000000001,-9.7339,-7.9107,0.7535,5.8298,-3.3023,-4.1763,0.451000000000001,-3.5047,0.6632,-8.3869,-7.8245,-2.2454,-12.5407,-1.699,10.1048,11.1391,-2.8726,-4.7089,-6.726,5.8706,1.1518,-10.6529,-3.5323,1.3245,-2.5819,-1.3288,-9.5792,-3.0032,0.6349,-6.015,3.8034,-3.6128,0.3469,-5.5963,-1.6756,-7.6277,-5.5627,10.4885,-4.2531,1.5095,-2.3993,-0.502500000000001,-1.5796,5.852,-0.6798,0.6938,5.0625,-1.6871,-0.158300000000000,-10.3873,-6.4512,-0.7906,0.751000000000001,-5.6608,-1.1354,-5.974,-8.9712,-4.7785,-5.5425,-0.190799999999999,5.915
"319",-6.8528,-1.6435,2.1564,-5.4553,-0.626,-7.6129,1.4677,-7.4278,-2.7528,3.8906,-10.8569,-2.76850000000000,6.338,7.3295,-6.8296,1.432,8.6949,-13.1654,-4.3473,5.4898,-9.775,-2.8395,-1.1447,-5.904,-3.9778,-8.4096,2.6921,15.4433,1.8507,-0.1526,-5.5969,9.3102,-9.8312,7.9467,1.6477,3.5045,0.1335,-3.6182,0.268500000000000,-7.0267,4.3815,5.0366,0.7429,-5.3043,-3.921,3.6493,-2.2076,-4.0632,4.108,0.0971000000000002,-9.0886,-7.1954,1.0674,5.713,-4.0039,-2.8969,0.4672,-4.2813,0.5518,-7.7779,-7.4922,-2.371,-12.4947,-1.6792,10.6214,10.5608,-2.5899,-4.3383,-6.4296,5.8454,1.076,-10.0216,-3.3247,1.2907,-1.9406,-0.5619,-11.5348,-3.0636,1.526,-6.4402,4.8438,-3.4873,0.328100000000001,-4.8222,-1.0363,-6.7141,-4.7935,9.5052,-4.6186,1.6266,-1.8275,-0.934899999999999,-1.513,5.5517,-0.122299999999999,0.244399999999999,4.9998,-2.1084,-0.0740999999999996,-10.87,-5.7898,-1.4155,2.3528,-5.849,-1.0809,-5.0875,-9.26,-3.7768,-5.2737,-0.546099999999999,5.449
