"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117"
"457",1.9336,1.4505,-3.3833,-0.2867,-2.41,2.8768,1.5313,3.2384,-1.3032,1.3964,9.6879,-11.0629,-3.3955,-4.8498,-0.9465,-0.7543,1.0456,-2.7045,5.7657,3.73,-5.196,-2.2375,2.8687,2.678,-6.6156,-0.192400000000001,-6.3765,-3.1942,4.2142,-0.7367,0.5452,-3.6466,-2.2368,8.0905,-3.349,-9.2246,1.2148,3.5432,9.9464,5.6782,2.1354,6.1336,12.6808,-0.499000000000001,1.7252,-3.2517,-3.8452,-3.1611,3.9659,-1.6073,7.9749,-10.2975,-9.1278,2.0817,0.8498,-12.0167,-8.8875,0.4316,-0.6291,-3.4522,1.9763,5.9198,-10.1392,5.7763,-5.2915,-7.0587,5.8252,3.3445,4.92,3.7744,-0.8573,3.1997,12.4078,-6.9533,-1.7138,-1.8759,6.8144,-8.8462,10.9183,-4.6628,-3.9967,-1.9512,5.3096,-1.3576,-1.6035,-5.7617,9.5678,6.5409,2.4715,8.5689,0.4313,3.6253,-3.7641,3.0326,-0.1172,2.5947,10.001,-3.4336,5.8649,-9.4269,-4.7352,15.5769,2.5993,-2.9331,8.5802,1.7478,4.7797,-3.219,2.345,-6.0995,-0.581,0.2638,-0.6091,-4.3378,2.6645,-2.2379,-2.0313
"458",3.0271,1.0024,-3.2303,-0.2152,-1.9986,3.7384,0.506300000000001,3.2205,-0.7467,1.7035,10.1751,-11.7402,-3.3284,-4.6309,-0.8605,-0.5763,1.66,-3.3987,6.3805,3.3534,-5.6076,-3.2754,1.592,3.392,-7.2132,-0.359200000000000,-6.7405,-1.5706,4.1037,-0.4325,0.3155,-3.8126,-1.9137,8.2821,-3.0661,-8.9563,1.4553,3.3887,9.6974,5.8661,1.2806,6.0057,12.0221,-1.0663,1.494,-3.6224,-2.7118,-3.7029,4.4997,-2.0173,7.4182,-9.9777,-8.4414,1.8358,1.8633,-11.3271,-9.5386,1.2834,-0.5147,-3.3667,2.3455,6.4951,-8.3912,4.8571,-5.5885,-7.114,6.5353,4.5922,4.5009,3.0757,-0.1545,3.4798,13.5605,-6.6567,-1.5837,-0.8776,6.2312,-8.4037,10.6716,-4.9717,-3.6636,-0.9058,6.0476,-2.5945,-1.7121,-5.8449,9.1908,6.4968,1.8886,8.3733,0.4676,3.097,-3.1814,2.6739,-0.34,2.6908,10.7659,-3.6156,3.818,-9.1621,-4.8612,15.9656,2.3811,-2.9551,8.315,0.610600000000001,5.3788,-2.6492,2.6898,-6.3627,-0.2478,0.819200000000002,-0.8865,-4.1644,3.4866,-1.6816,-2.9617
"459",4.061,0.6603,-3.0526,-0.1721,-1.18380000000000,4.373,-0.624600000000001,3.1676,-0.1969,1.9874,10.3896,-12.2479,-3.2636,-4.3169,-0.825,-0.422099999999999,2.1234,-4.1317,7.137,3.0958,-5.9824,-4.3112,0.238400000000000,3.9156,-8.1486,-0.333,-6.9306,0.2975,3.933,-0.4473,0.140000000000000,-3.9848,-1.5395,8.0801,-2.9504,-8.2416,1.9342,3.3524,9.4234,6.1052,0.5609,5.9353,11.3381,-1.6367,1.201,-4.0699,-1.6348,-4.3032,5.18,-2.0852,6.4558,-9.396,-7.6082,1.4845,2.9984,-10.3294,-10.0225,1.9224,-0.4198,-3.5112,2.4369,6.9816,-6.4133,3.9345,-5.8337,-7.0502,7.2029,5.8453,3.7658,2.4879,0.6167,3.7844,14.5966,-6.4176,-1.6722,0.124000000000000,5.4103,-7.9611,10.7226,-5.1493,-3.2414,0.2145,6.5325,-3.5938,-2.0153,-5.7353,8.5485,6.1309,1.1212,8.1652,0.5122,2.3924,-2.6192,2.1953,-0.5586,2.9145,11.461,-3.9119,1.88880000000000,-8.7091,-4.9436,16.0541,2.4425,-2.9007,7.9419,-0.6861,5.7505,-2.1378,3.2452,-6.7361,-0.0968,1.49460000000000,-1.3396,-4.0051,4.292,-1.1243,-3.8126
"460",4.9422,0.438700000000001,-2.8711,-0.1793,-0.00229999999999819,4.7123,-1.8033,3.0797,0.3072,2.2053,10.3773,-12.5714,-3.1579,-3.9373,-0.8292,-0.304700000000000,2.3765,-4.8177,8.0235,2.9091,-6.3099,-5.2489,-1.0566,4.1928,-9.3439,-0.0747999999999998,-6.9242,2.2817,3.6811,-0.7665,0.0244,-4.1514,-1.1832,7.522,-3.0211,-7.0365,2.674,3.3581,9.1231,6.3899,0.0999999999999996,5.9116,10.7445,-2.1726,0.8026,-4.566,-0.6826,-4.8504,5.972,-1.7849,5.159,-8.6015,-6.6737,1.0684,4.1234,-9.0495,-10.3116,2.3397,-0.4154,-3.9024,2.32,7.3957,-4.3526,3.076,-5.9952,-6.8781,7.8059,7.0019,2.8482,2.0372,1.3284,4.1005,15.4152,-6.2477,-2.0646,1.0196,4.324,-7.5659,11.0029,-5.1509,-2.7399,1.351,6.6684,-4.2519,-2.5031,-5.4351,7.6806,5.4603,0.270800000000001,7.8691,0.541,1.6203,-2.1149,1.6578,-0.7735,3.21,12.0202,-4.2845,0.171000000000003,-8.057,-4.9524,15.8033,2.7557,-2.7821,7.4802,-2.0291,5.873,-1.6988,3.9883,-7.2029,-0.130500000000001,2.2471,-1.9544,-3.7953,5.0747,-0.6258,-4.5086
"461",5.5705,0.3568,-2.7197,-0.252600000000000,1.46030000000000,4.757,-2.9669,2.9353,0.7493,2.3249,10.2015,-12.7059,-2.9871,-3.5684,-0.8438,-0.2488,2.416,-5.3822,9.0334,2.7448,-6.5642,-6.0157,-2.1759,4.1999,-10.6955,0.419099999999999,-6.6819,4.2479,3.3275,-1.3289,-0.0651999999999999,-4.292,-0.8976,6.6657,-3.2626,-5.3837,3.6409,3.311,8.8021,6.6981,-0.0146999999999995,5.9057,10.2989,-2.6171,0.261700000000000,-5.0835,0.123300000000000,-5.2335,6.8131,-1.1658,3.6558,-7.6853,-5.6992,0.6316,5.1085,-7.508,-10.4099,2.5511,-0.5588,-4.5027,2.0541,7.7397,-2.3446,2.3391,-6.0213,-6.5955,8.3123,7.9264,1.903,1.7391,1.8879,4.4298,15.9422,-6.1554,-2.8055,1.7338,3.0012,-7.2332,11.4116,-4.9497,-2.1729,2.4398,6.3806,-4.4845,-3.133,-4.9524,6.6537,4.5123,-0.565899999999999,7.4216,0.497,0.881,-1.7061,1.0787,-0.9669,3.5216,12.3877,-4.6766,-1.2742,-7.2429,-4.8422,15.2498,3.2526,-2.6444,6.9441,-3.2841,5.7505,-1.3334,4.8511,-7.7003,-0.3022,3.0512,-2.702,-3.4633,5.8008,-0.258,-4.9862
"462",5.8572,0.426,-2.6306,-0.4032,3.0889,4.56,-4.0485,2.6982,1.1257,2.355,9.9142,-12.6568,-2.7543,-3.3175,-0.8303,-0.2834,2.299,-5.78,10.1595,2.5875,-6.7254,-6.5817,-3.0389,3.9529,-12.1004,1.1027,-6.1696,6.0703,2.8472,-2.0661,-0.204900000000000,-4.3704,-0.7099,5.5735,-3.6294,-3.4085,4.7485,3.1231,8.4754,7.0031,0.2516,5.8846,9.9891,-2.9125,-0.441199999999999,-5.5913,0.802900000000001,-5.3688,7.6291,-0.340999999999999,2.1078,-6.7556,-4.7598,0.205000000000000,5.8546,-5.7247,-10.3577,2.5937,-0.8689,-5.2358,1.6715,8.0034,-0.4974,1.7653,-5.8625,-6.1931,8.674,8.4975,1.0649,1.6156,2.2415,4.7824,16.1357,-6.1356,-3.8756,2.2298,1.5088,-6.9491,11.8378,-4.5355,-1.56100000000000,3.4196,5.6278,-4.2555,-3.8223,-4.3213,5.5417,3.3195,-1.307,6.7994,0.309700000000001,0.2469,-1.4201,0.4482,-1.0996,3.805,12.5216,-5.0216,-2.3986,-6.348,-4.5795,14.4863,3.8497,-2.5474,6.3533,-4.3248,5.4151,-1.0307,5.7336,-8.1151,-0.5301,3.8871,-3.5453,-2.9614,6.4204,-0.0828000000000007,-5.2077
"463",5.7429,0.6396,-2.6151,-0.6329,4.765,4.2045,-4.9761,2.3376,1.4246,2.352,9.5531,-12.4318,-2.4852,-3.289,-0.7611,-0.425700000000000,2.1229,-5.9941,11.3844,2.4594,-6.8039,-6.9589,-3.6261,3.5058,-13.4686,1.8754,-5.3908,7.6431,2.2172,-2.9147,-0.493700000000000,-4.3326,-0.6304,4.3092,-4.0544,-1.287,5.8863,2.7403,8.1614,7.2913,0.8687,5.8235,9.7654,-3.0157,-1.3032,-6.056,1.4012,-5.221,8.3675,0.552900000000001,0.6808,-5.9107,-3.945,-0.198700000000000,6.3087,-3.7368,-10.2275,2.5139,-1.3236,-6,1.1792,8.1724,1.1175,1.3735,-5.4897,-5.6694,8.8301,8.6528,0.4195,1.6847,2.3737,5.1611,15.9834,-6.1708,-5.1847,2.5099,-0.0595999999999997,-6.6972,12.1891,-3.9208,-0.9335,4.2311,4.4081,-3.6005,-4.4484,-3.6161,4.3998,1.9218,-1.8968,6.026,-0.0699999999999985,-0.2368,-1.2702,-0.238099999999999,-1.1168,4.0345,12.4026,-5.2493,-3.1485,-5.4734,-4.156,13.6217,4.4606,-2.5519,5.7371,-5.0528,4.9285,-0.7741,6.5309,-8.3152,-0.7211,4.7341,-4.4388,-2.2883,6.8765,-0.131800000000000,-5.1644
"464",5.2101,0.9731,-2.6551,-0.9313,6.3799,3.7806,-5.6818,1.8495,1.6154,2.3919,9.1559,-12.0341,-2.2173,-3.5398,-0.6262,-0.6594,1.9874,-6.0226,12.674,2.3949,-6.8399,-7.1844,-3.9816,2.9264,-14.7186,2.5917,-4.4088,8.8932,1.4331,-3.7977,-1.0167,-4.11,-0.6647,2.9458,-4.4596,0.7891,6.9477,2.1548,7.8716,7.5727,1.7488,5.7142,9.5711,-2.9043,-2.2977,-6.4473,1.9619,-4.8078,9.0226,1.393,-0.483700000000001,-5.2314,-3.3469,-0.5775,6.4586,-1.6074,-10.1122,2.3505,-1.8722,-6.6788,0.5644,8.2369,2.4697,1.1593,-4.8992,-5.0446,8.7247,8.4025,-0.000399999999999956,1.9364,2.3013,5.5528,15.4945,-6.2373,-6.582,2.5988,-1.5871,-6.4861,12.4146,-3.1482,-0.330200000000000,4.8083,2.7653,-2.6244,-4.871,-2.9417,3.2512,0.376700000000000,-2.3178,5.1638,-0.6431,-0.5411,-1.2571,-0.9627,-0.9599,4.1968,12.0455,-5.2922,-3.4652,-4.7066,-3.5889,12.7492,5.0032,-2.701,5.1304,-5.4048,4.3795,-0.5515,7.1532,-8.2036,-0.793,5.5779,-5.33,-1.4885,7.11,-0.393100000000000,-4.8797
"465",4.2872,1.3951,-2.7094,-1.2772,7.8338,3.3613,-6.1151,1.2621,1.6531,2.5341,8.7744,-11.4631,-1.9921,-4.051,-0.4227,-0.9321,1.9638,-5.8683,13.9767,2.4086,-6.8796,-7.2955,-4.1806,2.2596,-15.773,3.0951,-3.3389,9.7904,0.5168,-4.5996,-1.8037,-3.6358,-0.8161,1.5618,-4.7673,2.6362,7.8365,1.4062,7.6036,7.8707,2.773,5.5691,9.355,-2.5761,-3.3775,-6.7472,2.5029,-4.1757,9.6323,2.097,-1.28210000000000,-4.7872,-3.0275,-0.9269,6.3244,0.5848,-10.1052,2.1206,-2.4402,-7.1629,-0.1924,8.1925,3.5617,1.0999,-4.0998,-4.3676,8.3233,7.814,-0.202100000000001,2.3173,2.0733,5.9253,14.7031,-6.3048,-7.8892,2.5323,-2.9386,-6.353,12.504,-2.2898,0.210100000000001,5.0818,0.7963,-1.4763,-4.9754,-2.4137,2.0963,-1.2333,-2.6029,4.2961,-1.3566,-0.6507,-1.3693,-1.6916,-0.5821,4.2791,11.4971,-5.0909,-3.3075,-4.103,-2.9205,11.9385,5.4154,-3.0065,4.5628,-5.3555,3.8691,-0.3675,7.5342,-7.7601,-0.6902,6.4195,-6.1584,-0.6362,7.0641,-0.809899999999999,-4.4135
"466",3.0462,1.8772,-2.739,-1.6499,9.0354,2.9895,-6.249,0.6253,1.503,2.7994,8.4727,-10.7378,-1.8518,-4.734,-0.1431,-1.1841,2.0879,-5.5409,15.2312,2.47970000000000,-6.9448,-7.3079,-4.2866,1.5175,-16.5587,3.2596,-2.3174,10.3425,-0.4832,-5.1756,-2.8066,-2.8768,-1.0748,0.215900000000000,-4.9166,4.0982,8.4696,0.5733,7.3412,8.2012,3.8254,5.4228,9.0673,-2.05240000000000,-4.4685,-6.9508,2.9992,-3.3689,10.2474,2.6324,-1.6563,-4.6418,-2.9991,-1.2287,5.9522,2.7645,-10.2847,1.8176,-2.9377,-7.3782,-1.1079,8.0369,4.4142,1.1583,-3.0941,-3.7075,7.6246,6.9756,-0.213700000000000,2.7449,1.763,6.234,13.6801,-6.3333,-8.9433,2.3537,-3.9796,-6.3456,12.4747,-1.4485,0.6652,4.9983,-1.3509,-0.3231,-4.7062,-2.1253,0.9328,-2.8077,-2.8316,3.5147,-2.1335,-0.5752,-1.5859,-2.3907,0.0305,4.2638,10.8356,-4.6078,-2.6762,-3.6786,-2.2174,11.2475,5.6805,-3.4447,4.0505,-4.922,3.4856,-0.2523,7.629,-7.044,-0.390800000000000,7.2789,-6.8557,0.186500000000001,6.6963,-1.2966,-3.8565
"467",1.599,2.3981,-2.7326,-2.0367,9.9068,2.6791,-6.0713,0.00160000000000071,1.1737,3.1653,8.32,-9.9181,-1.8364,-5.462,0.2225,-1.3881,2.3578,-5.066,16.3725,2.55900000000000,-7.0168,-7.2042,-4.3348,0.7048,-17.021,3.0254,-1.4639,10.5843,-1.4999,-5.3934,-3.9064,-1.8543,-1.4078,-1.0718,-4.8677,5.0765,8.7891,-0.2377,7.0612,8.5595,4.8154,5.324,8.6608,-1.3822,-5.4725,-7.0605,3.3888,-2.4168,10.8941,3.0006,-1.5998,-4.8534,-3.2304,-1.4564,5.4082,4.8711,-10.7073,1.4278,-3.2807,-7.3087,-2.1833,7.765,5.0559,1.2913,-1.8708,-3.1337,6.6717,5.966,-0.0697000000000001,3.1385,1.4551,6.4352,12.5403,-6.2845,-9.6347,2.115,-4.6032,-6.5013,12.3594,-0.7479,1.039,4.5432,-3.5051,0.6756,-4.0741,-2.1189,-0.218700000000000,-4.2456,-3.1073,2.9068,-2.9057,-0.3615,-1.8804,-3.0381,0.8409,4.1345,10.1594,-3.8449,-1.6357,-3.4104,-1.5617,10.737,5.843,-3.9672,3.592,-4.1666,3.2802,-0.2595,7.4104,-6.1732,0.0876000000000001,8.1846,-7.3542,0.9058,5.9888,-1.7713,-3.2993
"468",0.089900,2.9472,-2.7047,-2.4321,10.3898,2.4273,-5.572,-0.538500000000001,0.7339,3.5732,8.3714,-9.1106,-1.9791,-6.1026,0.6744,-1.5647,2.7259,-4.4837,17.335,2.5941,-7.0355,-6.9397,-4.3372,-0.1525,-17.1429,2.4042,-0.849,10.568,-2.4547,-5.192,-4.9489,-0.6357,-1.7609,-2.3181,-4.5998,5.5638,8.7833,-0.916,6.7466,8.9108,5.6723,5.3137,8.1045,-0.64,-6.279,-7.0817,3.602,-1.3523,11.559,3.2085,-1.1568,-5.4568,-3.6713,-1.5899,4.7715,6.8568,-11.4131,0.950199999999999,-3.4193,-6.9974,-3.3963,7.3691,5.5212,1.4525,-0.4254,-2.6957,5.5544,4.8415,0.193300000000000,3.4471,1.2209,6.5058,11.4296,-6.1433,-9.9159,1.8662,-4.7488,-6.8356,12.2084,-0.3099,1.3522,3.7527,-5.5119,1.4002,-3.147,-2.3806,-1.3063,-5.4667,-3.5224,2.546,-3.6257,-0.101300000000000,-2.2247,-3.6244,1.761,3.8951,9.5753,-2.8498,-0.317899999999998,-3.2444,-1.0393,10.4695,5.9895,-4.5119,3.1677,-3.1853,3.2515,-0.446,6.875,-5.2925,0.6887,9.1525,-7.6021,1.4634,4.9573,-2.1932,-2.7973
"469",-1.3207,3.5219,-2.6714,-2.8324,10.4449,2.2264,-4.747,-0.9228,0.3003,3.9514,8.6431,-8.4456,-2.2949,-6.5403,1.1949,-1.7591,3.1006,-3.8338,18.0586,2.5541,-6.9167,-6.4744,-4.2981,-0.9993,-16.9593,1.468,-0.484999999999999,10.3499,-3.2777,-4.6045,-5.7945,0.6997,-2.07,-3.5531,-4.1091,5.6555,8.489,-1.3741,6.392,9.1951,6.3278,5.4127,7.4001,0.0854,-6.7905,-7.023,3.5986,-0.2334,12.1976,3.2528,-0.408099999999999,-6.4439,-4.2705,-1.632,4.1262,8.6803,-12.4238,0.402699999999999,-3.3533,-6.528,-4.6891,6.8305,5.8437,1.5997,1.2162,-2.4075,4.3927,3.6439,0.5294,3.6609,1.0996,6.4493,10.4932,-5.9399,-9.7914,1.6394,-4.4096,-7.3369,12.0965,-0.2241,1.6209,2.7105,-7.2678,1.808,-2.0397,-2.8503,-2.2587,-6.4256,-4.1351,2.4791,-4.2472,0.0866000000000002,-2.5911,-4.1394,2.6763,3.5834,9.1795,-1.7062,1.0962,-3.1172,-0.7304,10.4949,6.196,-5.0017,2.7489,-2.0842,3.3488,-0.8416,6.0589,-4.5433,1.3227,10.1694,-7.5777,1.8194,3.6563,-2.5746,-2.3575
"470",-2.4859,4.1237,-2.6299,-3.2225,10.0507,2.0676,-3.6116,-1.092,-0.00279999999999969,4.2469,9.0945,-8.0442,-2.7695,-6.6945,1.7546,-2.0018,3.3742,-3.1449,18.4948,2.4399,-6.5754,-5.8109,-4.2168,-1.7701,-16.5551,0.3346,-0.344000000000001,9.9807,-3.9246,-3.7321,-6.3532,2.0789,-2.2773,-4.7851,-3.4151,5.5137,7.9795,-1.571,6.0073,9.343,6.7128,5.6188,6.5888,0.7071,-6.9446,-6.8985,3.3906,0.8539,12.7545,3.1297,0.5406,-7.7442,-4.982,-1.612,3.552,10.3057,-13.7271,-0.186300000000001,-3.1266,-6.0016,-5.9631,6.1215,6.0393,1.7053,3.001,-2.2447,3.3127,2.4057,0.8825,3.7997,1.0895,6.2835,9.838,-5.7422,-9.3032,1.4426,-3.63,-7.9638,12.1049,-0.5229,1.8405,1.5268,-8.7258,1.9512,-0.8963,-3.4428,-3.0075,-7.1217,-4.9606,2.7122,-4.7101,0.0875000000000004,-2.9479,-4.5587,3.4801,3.2709,9.0348,-0.5173,2.4213,-2.9826,-0.6987,10.8255,6.4723,-5.3487,2.3099,-0.9621,3.4953,-1.4354,5.0434,-4.0343,1.8844,11.1921,-7.2936,1.9588,2.1786,-2.9484,-1.9573
"471",-3.3049,4.7573,-2.56,-3.5747,9.2095,1.9481,-2.2177,-1.0178,-0.0915,4.4459,9.6349,-7.994,-3.3696,-6.5371,2.3265,-2.289,3.4583,-2.4345,18.6087,2.2712,-5.9485,-5.0105,-4.0822,-2.4101,-16.0445,-0.8442,-0.391599999999999,9.4966,-4.3836,-2.6972,-6.585,3.4201,-2.3446,-5.9649,-2.5638,5.2938,7.3437,-1.5151,5.6102,9.2971,6.7752,5.9113,5.7393,1.15760000000000,-6.7249,-6.7302,3.0487,1.8133,13.1753,2.8621,1.5635,-9.2313,-5.766,-1.5745,3.1153,11.6997,-15.2651,-0.7913,-2.8129,-5.5112,-7.0919,5.2148,6.1056,1.7683,4.8711,-2.1581,2.4279,1.14870000000000,1.199,3.8921,1.15,6.0137,9.5099,-5.6281,-8.5251,1.2646,-2.5033,-8.6453,12.2897,-1.1719,1.9901,0.32,-9.8803,1.9527,0.1379,-4.0694,-3.5008,-7.5976,-5.9781,3.1958,-4.9514,-0.1772,-3.2563,-4.8478,4.1034,3.0468,9.1554,0.6132,3.5075,-2.8339,-0.9797,11.4227,6.7448,-5.4703,1.8344,0.0897000000000006,3.6244,-2.1848,3.9414,-3.8169,2.2831,12.1549,-6.7924,1.9031,0.6512,-3.3235,-1.5708
"472",-3.7463,5.4268,-2.4411,-3.8578,7.9518,1.8733,-0.6552,-0.7203,0.0445000000000002,4.5723,10.1509,-8.3318,-4.0632,-6.0988,2.8931,-2.5843,3.3003,-1.721,18.3653,2.0657,-5.0051,-4.1723,-3.8712,-2.8931,-15.5448,-1.9004,-0.6106,8.9099,-4.667,-1.6153,-6.4877,4.6118,-2.263,-6.975,-1.624,5.0792,6.6683,-1.2511,5.2217,9.0325,6.4933,6.2526,4.9283,1.39790000000000,-6.1571,-6.5533,2.6848,2.5643,13.4167,2.5055,2.5179,-10.7512,-6.5834,-1.5579,2.8595,12.8365,-16.9399,-1.3966,-2.4918,-5.1329,-7.9559,4.1152,6.0334,1.8181,6.77,-2.0959,1.8316,-0.127699999999999,1.4381,3.951,1.2176,5.6235,9.4887,-5.6525,-7.5624,1.083,-1.1629,-9.2934,12.6563,-2.0726,2.0515,-0.797699999999999,-10.7484,1.9562,0.9514,-4.6583,-3.7104,-7.9198,-7.1376,3.8227,-4.9248,-0.7308,-3.4787,-4.9762,4.5254,2.997,9.5065,1.5977,4.26,-2.7111,-1.5685,12.1979,6.8938,-5.3242,1.3245,0.9772,3.7016,-3.0316,2.8721,-3.886,2.461,12.9747,-6.1356,1.7101,-0.7888,-3.6615,-1.1827
"473",-3.8418,6.1302,-2.2631,-4.0539,6.3335,1.847,0.96,-0.280799999999999,0.348,4.6649,10.5394,-9.039,-4.8313,-5.4616,3.4484,-2.8314,2.8812,-1.0295,17.7265,1.8238,-3.7391,-3.3957,-3.5652,-3.2271,-15.1433,-2.6763,-0.9976,8.209,-4.7915,-0.5814,-6.0873,5.5222,-2.0523,-7.6578,-0.6816,4.8656,6.0319,-0.8415,4.8598,8.5618,5.8805,6.5886,4.2263,1.4194,-5.2985,-6.4214,2.4229,3.0566,13.4582,2.128,3.2633,-12.1549,-7.3898,-1.574,2.7931,13.7092,-18.6343,-1.998,-2.2199,-4.9245,-8.4789,2.8886,5.8248,1.9054,8.626,-2.0266,1.582,-1.438100,1.5706,3.9565,1.2263,5.0895,9.7017,-5.8365,-6.5481,0.8717,0.233599999999999,-9.8211,13.168,-3.0858,2.0293,-1.7365,-11.3595,2.0808,1.4977,-5.1571,-3.6392,-8.1573,-8.3624,4.4477,-4.6148,-1.5413,-3.5959,-4.9303,4.7652,3.1838,10.0161,2.3736,4.6319,-2.686,-2.4152,13.036,6.8124,-4.9375,0.802,1.6101,3.7217,-3.9032,1.9409,-4.1943,2.391,13.559,-5.3867,1.4611,-2.0359,-3.8889,-0.786499999999998
"474",-3.6666,6.847,-2.0285,-4.1693,4.4365,1.8572,2.4996,0.171400000000000,0.7305,4.7539,10.726,-10.0481,-5.6549,-4.7315,3.996,-2.9702,2.2136,-0.3875,16.6684,1.537,-2.1606,-2.7519,-3.1697,-3.4441,-14.8718,-3.0586,-1.5454,7.3668,-4.7633,0.3322,-5.4397,6.0435,-1.7526,-7.8667,0.167000000000000,4.5949,5.5063,-0.3512,4.5347,7.9289,4.9792,6.8603,3.685,1.24110000000000,-4.2298,-6.3952,2.3618,3.276,13.3127,1.7799,3.6898,-13.3136,-8.1352,-1.6059,2.8866,14.3315,-20.2327,-2.604,-2.0165,-4.9331,-8.6408,1.6634,5.4897,2.0845,10.3315,-1.9417,1.6802,-2.7925,1.573,3.8568,1.1315,4.4073,10.0456,-6.1767,-5.6245,0.6052,1.52380000000000,-10.1584,13.7669,-4.0663,1.9569,-2.4459,-11.7536,2.3971,1.8072,-5.5211,-3.3264,-8.3727,-9.5607,4.9275,-4.0395,-2.5311,-3.6254,-4.7192,4.8658,3.6302,10.5967,2.9051,4.6092,-2.8324,-3.4351,13.8218,6.4478,-4.4103,0.2995,1.9277,3.6872,-4.707,1.2237,-4.675,2.0618,13.8232,-4.5998,1.2434,-3.0448,-3.9311,-0.3758
"475",-3.3181,7.533,-1.7508,-4.2348,2.376,1.8719,3.8373,0.499400000000001,1.1089,4.8479,10.6728,-11.257,-6.4963,-4.0047,4.5436,-2.9636,1.3445,0.1791,15.2066,1.20800000000000,-0.306200000000000,-2.2759,-2.7197,-3.5829,-14.6961,-3.0059,-2.2297,6.3531,-4.577,1.0736,-4.6331,6.131,-1.4194,-7.5121,0.8268,4.2042,5.1552,0.1539,4.2493,7.1939,3.8606,7.0221,3.3302,0.9069,-3.0551,-6.5126,2.5508,3.2425,13.0199,1.4763,3.7456,-14.1101,-8.7735,-1.6213,3.0837,14.7214,-21.6352,-3.2309,-1.8744,-5.2022,-8.4698,0.5984,5.0386,2.3964,11.7502,-1.8458,2.0629,-4.1776,1.4298,3.5874,0.927,3.6001,10.4172,-6.6649,-4.9165,0.2599,2.5591,-10.2651,14.3858,-4.8907,1.8897,-2.9192,-11.9813,2.9232,1.9671,-5.6982,-2.838,-8.6278,-10.648,5.158,-3.2557,-3.5951,-3.6215,-4.3821,4.8745,4.3168,11.1646,3.1768,4.2029,-3.1974,-4.5279,14.4596,5.8161,-3.8822,-0.157900000000000,1.9164,3.5866,-5.3409,0.767,-5.2612,1.4728,13.7122,-3.8164,1.1373,-3.8242,-3.7538,0.0571000000000002
"476",-2.8965,8.1247,-1.4457,-4.2982,0.304399999999999,1.8498,4.8637,0.605700000000001,1.4248,4.9251,10.3736,-12.5406,-7.2889,-3.3497,5.0912,-2.8214,0.3486,0.6451,13.3986,0.8643,1.7372,-1.973,-2.2672,-3.6734,-14.5349,-2.5633,-3.0096,5.1488,-4.237,1.6009,-3.7867,5.8159,-1.1098,-6.5831,1.2263,3.665,5.0242,0.6119,4.0074,6.4177,2.6285,7.0572,3.158,0.479800000000001,-1.8987,-6.7686,2.9848,3.0075,12.63,1.2018,3.4465,-14.4334,-9.2729,-1.5923,3.3219,14.8761,-22.7623,-3.8866,-1.7839,-5.7738,-8.0235,-0.162200000000000,4.4839,2.863,12.7514,-1.7393,2.6346,-5.5515,1.1381,3.1037,0.6499,2.7143,10.7327,-7.2975,-4.5014,-0.185499999999999,3.2254,-10.1342,14.9471,-5.4723,1.8851,-3.1853,-12.0953,3.6334,2.0763,-5.6245,-2.2409,-8.9755,-11.5686,5.0974,-2.351,-4.6156,-3.6509,-3.9926,4.829,5.1851,11.6503,3.1945,3.4544,-3.7887,-5.593,14.8822,5.0045,-3.4835,-0.5572,1.6038,3.3902,-5.7188,0.592600000000001,-5.8953,0.6374,13.22,-3.0716,1.198,-4.4103,-3.3784,0.511799999999999
